$Culture, $Criticality, $Criticality Modifier, $Initial Known, $Inter-Dependency, $Dynamism, $Size, $Plan, $Team Size, <Cost, ?Score, >Completion, <Idle
0.518341199,1.157755613,6,0.651699397,97,45,0,2,37,620.7009694,0.461862012,0.928571429,0.071428571
0.680187559,0.876911988,7,0.638996017,37,1,1,1,40,562.6824929,0.941355319,0.898550725,0.451327434
0.831442209,1.06045826,4,0.647328574,82,11,0,1,18,217.6588079,0.587126443,0.875,0.3
0.776867727,1.173609537,10,0.430691077,26,46,0,3,11,867.6284018,0.804125379,0.461538462,0
0.210601857,0.939552771,4,0.428551515,73,5,3,2,6,576.1377163,0.950096211,0.798053528,0.068181818
0.394798397,1.002732968,3,0.631384031,10,46,3,1,15,405.598334,0.54968242,0.847524752,0.135353535
0.499617394,1.146324748,5,0.579718548,33,45,1,1,4,463.9528092,0.45397446,0.5625,0
0.613067923,1.039744567,3,0.547767113,87,26,1,2,21,295.7997473,0.509973891,0.967741935,0.166666667
0.778941206,1.150232038,9,0.521873218,66,46,3,3,6,1771.219802,0.392951824,0.807920792,0.304940375
0.622112182,1.065080985,8,0.629293389,90,44,0,2,42,718.7779465,0.479573434,0.769230769,0
0.278372191,1.165480755,8,0.502054917,69,23,3,4,44,2332.85131,0.605488525,0.990846682,0.407660739
0.509796495,0.838618748,3,0.559519452,41,42,2,4,25,324.7179316,0.4708357,0.977272727,0.38277512
0.610129405,0.939909913,3,0.47290959,46,43,4,5,20,582.5474606,0.496714072,0.905147059,0.531047619
0.215282824,0.951750631,6,0.402557923,99,5,4,4,39,1180.670106,0.875566702,0.988142292,0.349522984
0.153676677,0.993438464,6,0.658990967,22,12,1,4,37,778.8250144,0.794328629,1,0.303030303
0.127939564,1.095301518,8,0.554122706,35,8,0,3,9,442.2854681,0.785610302,0.857142857,0.625
0.461931881,0.91659507,6,0.657527541,8,41,0,4,38,236.1589495,0.469277072,0.875,0.3
0.490916987,0.890601954,3,0.634781096,44,41,4,5,35,563.5943386,0.525718702,0.822866345,0.095575221
0.204273817,1.118873018,9,0.499877817,49,3,2,1,25,1630.73519,0.950637571,0.894366197,0.489959839
0.303758534,1.140588262,3,0.56970269,41,43,4,2,26,737.957472,0.558815671,0.876052028,0.150593472
0.297651933,0.893362214,10,0.508172,62,8,0,2,30,412.9077112,0.806944658,1,0.388888889
0.899109291,1.027067656,5,0.456501147,30,10,4,3,8,822.3964506,0.537581705,0.963010204,0.474233983
0.226858985,0.92299486,10,0.658786977,4,22,1,4,29,1048.795434,0.781522966,0.622222222,0.034482759
0.890436292,1.070100556,3,0.661185351,20,15,2,1,35,464.4208627,0.680279364,0.814285714,0.321428571
0.256129386,0.876847711,7,0.542859244,39,31,3,3,26,908.0826284,0.647611362,0.876190476,0.177101968
0.186427291,1.087451954,8,0.548737065,71,36,4,4,27,1994.963308,0.733370441,0.728465956,0.004484305
0.64544213,1.007432357,3,0.576253082,31,6,3,0,22,425.3613776,0.684078245,0.986166008,0.292198582
0.541564066,1.191238586,10,0.498781884,14,12,4,1,44,3556.290765,0.760024479,0.793682796,0.000846024
0.814667387,1.134317897,2,0.412971144,57,14,2,0,6,239.4984528,0.620209244,0.916666667,0.147887324
0.592429637,0.891056033,9,0.47424329,76,16,0,3,43,586.0954921,0.70387738,0.857142857,0.294117647
0.29592756,0.981921821,10,0.42358229,45,31,4,1,1,1581.307756,0.774166485,0.67464905,0.395710059
0.577992648,0.982471969,4,0.671356333,9,16,3,3,17,615.7503511,0.723548394,0.715662651,0
0.806984835,1.114661523,3,0.513039898,88,12,1,1,19,303.6795184,0.720548638,0.857142857,0.294117647
0.679123113,0.927705551,7,0.551438314,99,38,2,4,2,674.4893976,0.5332144,0.772058824,0.560669456
0.687429531,1.194649311,7,0.574755256,55,16,2,2,16,1383.208405,0.521884878,0.975409836,0.508264463
0.544619688,1.147788645,9,0.414005833,21,44,3,0,15,1839.751656,0.425147793,0.932900433,0.21350365
0.419805439,1.0948461,8,0.604307654,18,21,3,4,6,1519.378723,0.701112806,0.786223278,0.085635359
0.295946799,1.030013784,10,0.551661026,20,18,1,4,14,1082.669245,0.733517049,0.740740741,0.166666667
0.275281723,1.042041921,3,0.683975489,33,37,1,5,19,385.8158393,0.58378647,0.793103448,0.378378378
0.554086336,0.897951925,6,0.583657788,52,45,4,1,14,945.6454624,0.505552063,0.764018692,0.116216216
0.233670654,1.197345974,7,0.520431462,37,6,3,1,15,1466.972194,0.877508518,0.935871743,0.487376509
0.890290435,0.967787235,7,0.636339297,64,18,0,3,3,416.5906428,0.424398361,0.769230769,0.375
0.659893891,0.870304993,7,0.669073843,6,2,2,2,25,805.9289581,0.927020988,0.892857143,0.100719424
0.70615676,1.181358765,9,0.432603688,6,5,3,1,20,2017.631747,0.794959505,0.897119342,0.453634085
0.492556449,0.971620644,7,0.422661829,41,41,2,4,36,922.8153886,0.433357919,0.941558442,0.42
0.617947763,0.988696944,3,0.429146578,32,23,0,0,41,275.945467,0.59169299,0.714285714,0.166666667
0.517441041,1.0078366,9,0.515030039,26,8,4,4,10,1643.211199,0.661219688,0.971255673,0.466334165
0.233705002,0.851422905,9,0.657633011,91,34,2,2,29,1262.724853,0.618075567,0.87254902,0.299212598
0.386776294,0.976121152,9,0.46741515,71,13,2,4,23,1358.280885,0.77535968,0.770992366,0.009803922
0.55526541,0.836104193,9,0.633953235,28,43,1,4,24,651.7316679,0.446495945,0.9,0.2
0.615300329,0.887090259,10,0.659094773,55,16,1,4,7,664.1321525,0.581200473,0.962264151,0.385542169
0.246913628,0.891050126,3,0.618187494,73,46,0,1,26,216.7182991,0.575009956,0.857142857,0.4
0.798145051,1.192920847,10,0.565842056,26,25,3,2,40,3066.700351,0.469040811,0.96,0.497089639
0.393988154,0.993697976,7,0.409043658,27,9,0,3,41,607.5693553,0.777094702,1,0.529411765
0.677408723,1.159762925,8,0.484342321,26,49,1,0,5,892.5695597,0.454327145,0.783333333,0.12962963
0.87942682,0.860786686,5,0.64673809,28,17,1,2,11,322.1779474,0.513841699,0.897435897,0.406779661
0.3874936,1.047979867,5,0.551931224,91,11,3,2,20,819.1394752,0.77495773,0.908333333,0.099173554
0.608016788,0.875898447,3,0.416326809,19,17,4,0,22,530.0872634,0.527480532,0.98,0.333501259
0.172520437,0.857488628,4,0.521319772,26,3,3,3,40,660.3095179,0.922952851,0.981818182,0.508532423
0.687458012,0.861947385,9,0.560261791,26,34,0,2,32,393.4564013,0.569538293,0.608695652,0
0.176975721,0.828172629,8,0.404992955,78,2,0,3,19,377.555288,0.972340185,0.888888889,0.333333333
0.749689334,1.107048558,2,0.676919121,11,3,0,4,17,138.3196679,0.802042678,0.888888889,0.384615385
0.109933567,0.828160405,8,0.592616511,27,33,2,1,14,684.6705222,0.796661793,0.905405405,0.187878788
0.379288005,1.003040406,7,0.41181186,73,11,4,1,20,1381.529129,0.786447063,0.864575909,0.316619718
0.144827057,1.097189245,7,0.699144839,80,43,4,3,31,1841.58069,0.759517041,0.616171955,0
0.595063801,0.96937539,9,0.477365252,27,7,1,4,26,875.0638913,0.765053201,0.973684211,0.314814815
0.241805821,1.198144692,8,0.464186537,9,7,3,0,32,2224.401295,0.885071804,0.943310658,0.103448276
0.172585892,0.902983826,5,0.404113466,80,41,4,1,13,659.0263526,0.696955783,0.755665722,0.054915855
0.141410268,1.022903227,6,0.497919535,94,48,1,3,6,486.7492441,0.616106911,0.857142857,0.363636364
0.208966627,0.826563785,9,0.406315557,25,35,0,2,28,397.558741,0.410388747,0.888888889,0.529411765
0.410707951,1.136997202,3,0.573173746,84,40,4,5,23,701.2741899,0.544220685,0.864661654,0.31425164
0.433942609,0.992810219,9,0.653069514,20,45,0,4,34,683.0809589,0.566124431,0.837209302,0.234042553
0.512649425,0.888501054,3,0.49638318,43,7,1,4,25,270.1250842,0.721907413,1,0.443037975
0.897081109,1.081320569,5,0.423717883,30,24,3,2,4,802.7878915,0.479952416,0.879807692,0.35106383
0.324171142,0.990852447,10,0.65154808,80,5,2,2,20,1652.775335,0.855814496,0.943925234,0.344155844
0.362794168,1.15385812,4,0.42640302,5,48,3,4,31,868.7857805,0.473576298,0.976277372,0.37132785
0.570791587,1.19316876,5,0.667441979,99,24,3,5,27,1316.422013,0.621221906,0.855955679,0.069277108
0.19348417,1.174825771,6,0.654930404,27,45,1,1,39,1083.671019,0.666729788,0.941176471,0.536231884
0.658449116,0.885201724,9,0.569969641,3,12,0,3,10,432.7985802,0.72005055,0.916666667,0
0.173159979,0.910671204,6,0.487045236,54,20,3,1,12,738.048355,0.765551756,0.926070039,0.536514119
0.325725056,1.004395765,6,0.699979468,66,27,4,2,18,1181.81978,0.655980624,0.864296081,0.110530246
0.42087722,1.128789679,3,0.650207294,62,10,1,4,6,262.398906,0.826569279,0.871794872,0.170731707
0.208269648,1.153709425,9,0.609109128,61,14,3,0,8,1782.161808,0.757586901,0.943277311,0.291798107
0.858814857,0.972535493,5,0.469564692,43,39,3,3,20,821.7133486,0.444177773,0.975,0.463548831
0.446809202,1.079606776,9,0.506375404,9,13,1,1,10,815.8982075,0.785942659,0.722222222,0
0.405021708,1.011617185,3,0.539541054,17,8,3,2,34,579.2667381,0.809684886,0.865546218,0.134453782
0.353095596,0.854657341,4,0.675567386,28,4,3,1,32,538.0457458,0.899194954,0.901079137,0.369811321
0.151507672,0.845108776,9,0.617939032,14,25,1,4,31,566.5121863,0.729465118,0.967741935,0.016393443
0.459854692,1.064228155,5,0.434435234,39,16,3,3,38,1069.350706,0.663737279,0.973621103,0.265822785
0.311111743,1.143920436,10,0.507504354,67,32,2,2,8,1733.933104,0.694714467,0.736363636,0.024096386
0.167222201,0.915935155,6,0.646689253,82,22,3,2,13,693.478105,0.84506107,0.617760618,0.003115265
0.86631088,1.167961208,6,0.684454849,90,12,3,1,13,1322.480428,0.672693909,0.830734967,0.148401826
0.888107568,1.086826277,2,0.632731431,23,39,4,4,18,415.9814658,0.438735163,0.90649536,0.193138501
0.558106752,0.967751401,4,0.66363154,93,27,0,3,3,213.8558589,0.433382146,0.5,0.333333333
0.368190503,0.936492115,3,0.485025679,33,42,2,2,21,400.873073,0.528683843,0.905109489,0.220125786
0.580456014,0.961350768,4,0.425676042,43,18,3,0,15,530.9381294,0.478863876,0.974895397,0.423267327
0.852448594,1.13271887,8,0.46089936,66,7,2,4,26,1390.656717,0.622763073,0.98630137,0.351351351
0.420252781,0.846771116,7,0.574766572,67,12,1,4,8,356.7283403,0.824154278,0.595744681,0.034482759
0.103998283,1.132843684,4,0.654038553,13,40,3,3,42,900.3186997,0.688790927,0.975770925,0.221441125
0.500369735,0.966109413,5,0.483502142,73,9,3,4,20,780.9061589,0.676114693,0.986607143,0.348082596
0.548929666,1.097754158,4,0.595047282,81,8,4,2,15,838.4617,0.659610692,0.950314906,0.458316713
0.52801573,0.941828204,5,0.428478461,64,35,0,5,42,266.0461031,0.639091361,0.846153846,0.153846154
0.298992843,0.94963225,6,0.663687509,12,27,3,1,24,968.5485397,0.71626814,0.577777778,0
0.379863355,0.903680363,7,0.51592656,65,8,3,2,35,965.1972442,0.777398521,0.972677596,0.411245865
0.322407369,1.079062988,7,0.676118462,16,42,1,3,7,678.0120575,0.516471857,0.94,0.308823529
0.507956363,0.832929896,10,0.46359483,74,38,0,5,6,272.0735691,0.418493956,0.857142857,0.571428571
0.557308457,1.15015593,7,0.497541893,13,4,2,2,34,1496.78192,0.886581115,0.803278689,0
0.68852987,0.881585657,2,0.544430518,28,19,4,2,32,402.1055817,0.550327442,0.964569776,0.206896552
0.5477352,1.198037801,4,0.570815693,33,3,2,1,33,884.3333097,0.929326779,0.859504132,0
0.165488793,0.923889828,2,0.618965913,79,40,1,3,12,155.9576818,0.805693677,0.722222222,0.037037037
0.714804833,1.076335644,8,0.477758547,40,33,3,4,18,1477.3929,0.460072983,0.860262009,0.08372093
0.83801502,1.146407201,8,0.589568603,50,35,3,5,5,1598.408958,0.488612123,0.803131991,0.210989011
0.518507474,0.94880916,9,0.43574464,30,10,1,4,41,861.7672618,0.632811121,0.963636364,0.369047619
0.791021994,0.9803025,9,0.624682254,95,8,2,4,12,1179.615297,0.591817584,0.974576271,0.486607143
0.486708066,0.992107978,8,0.661999975,9,31,1,0,24,697.2815136,0.515559629,0.944444444,0.413793103
0.578491014,0.988459973,7,0.506648152,92,18,1,4,9,710.1702401,0.656256756,0.941176471,0.255813953
0.38629685,1.145573268,3,0.615023025,46,30,3,1,30,692.971292,0.586762838,0.869791667,0.329317269
0.820051825,1.032587918,7,0.687875418,84,21,1,2,5,589.8546175,0.515466408,0.925925926,0.342105263
0.745426299,1.131435768,6,0.461355878,33,3,3,4,37,1484.787889,0.890205888,0.853333333,0.017902813
0.582230118,0.84439956,3,0.470251006,2,35,4,4,23,499.5558276,0.425812611,0.980484522,0.367895879
0.278825225,0.867316547,5,0.462005068,57,48,1,0,30,451.0770055,0.514034566,0.552631579,0
0.583641262,0.924005426,7,0.648084963,5,31,2,5,23,820.0258003,0.538445305,0.801587302,0.129310345
0.16759403,0.911922052,8,0.695239346,18,38,4,3,41,1564.153767,0.684433614,0.834346505,0.048526863
0.76625963,0.873742791,3,0.561887934,25,45,1,2,34,388.1829231,0.447033541,0.966666667,0.256410256
0.383253504,1.072829753,3,0.628987028,3,16,0,2,43,246.0291755,0.74083299,0.923076923,0.076923077
0.244419213,1.063969825,6,0.554344437,91,33,2,2,43,987.5529814,0.616308731,0.899328859,0.182926829
0.700402911,1.100491904,9,0.637293305,52,3,2,1,30,1687.434229,0.85890314,0.913461538,0.472222222
0.555183297,0.928096384,6,0.679199771,69,36,4,2,3,812.2760889,0.552087043,0.802238806,0.20014881
0.891208508,1.189278362,4,0.54647247,55,12,2,0,20,690.8173437,0.58197917,0.941747573,0.058252427
0.429781334,1.049156412,9,0.553376887,78,42,1,1,23,1393.559859,0.614755022,0.8,0
0.502854557,1.01230474,4,0.580356816,80,18,2,2,3,420.2816774,0.625691878,0.877697842,0.310734463
0.816199845,1.14469396,8,0.561163667,18,18,1,3,17,1033.742513,0.547823311,0.840909091,0.119047619
0.493459864,0.862323215,5,0.68484306,39,11,1,5,27,568.7705394,0.713909885,0.903225806,0.363636364
0.897128703,0.899162159,6,0.519939808,57,12,3,3,36,876.5957417,0.561409139,0.959031657,0.366543665
0.226398584,0.831463855,2,0.669024499,44,35,2,4,42,277.2113999,0.622650672,0.943262411,0.179012346
0.835607907,0.828736984,4,0.563412026,3,48,1,1,38,354.5160272,0.428873572,1,0.142857143
0.663174447,0.999727196,7,0.440520106,72,41,4,1,23,1433.677723,0.535626382,0.87654321,0.403656126
0.485513464,1.098878352,2,0.542437589,89,31,1,0,4,170.5601016,0.499147474,0.911111111,0.397058824
0.730640964,1.016095616,9,0.404254687,98,32,1,1,6,986.6580156,0.522306432,0.95,0.530864198
0.367675368,1.086826981,8,0.47095449,73,9,4,1,27,1909.456989,0.786898287,0.910187668,0.542606938
0.688886597,0.940054957,5,0.412478378,33,23,2,3,41,694.8403102,0.51729714,0.948275862,0.441624365
0.562888756,0.877847999,5,0.671215433,66,45,1,4,4,360.5806831,0.553188206,0.764705882,0.297297297
0.695583399,1.137533163,10,0.633874314,90,11,1,3,2,1077.080844,0.737772847,0.722222222,0.103448276
0.150974246,0.88172783,8,0.537167869,43,49,4,1,17,1302.395974,0.7082544,0.691924227,0.008571429
0.488838201,0.971402405,8,0.578351617,17,45,1,4,12,564.6329407,0.500241038,0.677419355,0
0.504688548,1.193567329,5,0.470482779,58,43,2,1,11,920.3496582,0.482731939,0.805555556,0.147058824
0.517117034,0.918175863,5,0.668223716,52,19,4,4,18,834.2736639,0.586290417,0.950180505,0.211976048
0.144828578,1.015387495,6,0.64486626,91,31,1,4,23,586.2946486,0.669556065,0.945945946,0.255319149
0.651820337,1.016443155,8,0.58770826,27,20,2,5,27,1242.552707,0.658726208,0.768518519,0
0.848633971,0.933160662,6,0.659297477,28,48,1,4,23,602.5296123,0.420246157,0.96969697,0.36
0.27125412,0.914212496,3,0.464593619,40,40,0,5,25,189.1841459,0.695849869,0.68,0.055555556
0.462069199,0.824767189,10,0.692297532,45,5,0,4,39,487.4358718,0.929824496,0.5,0
0.809042219,0.902516776,6,0.570784478,6,20,3,5,23,816.198719,0.557078309,0.91322314,0.503928171
0.270624923,0.928608734,6,0.691637534,26,28,4,5,33,1201.826011,0.688810841,0.725040917,0.070304302
0.711322228,1.186680032,3,0.541763759,87,9,1,3,3,296.2504099,0.696685187,0.880952381,0.372881356
0.763139298,1.131967672,3,0.613858061,14,4,4,5,39,821.1102819,0.801806694,0.927128427,0.535598121
0.729513958,0.992064857,8,0.632882352,78,10,3,2,15,1254.850084,0.735823392,0.680965147,0.003921569
0.141559454,1.139413632,7,0.693291425,68,23,2,3,24,1620.691608,0.757607808,0.918367347,0.383561644
0.731358848,1.054242382,9,0.577579054,50,15,1,3,6,836.5088954,0.564184436,0.851851852,0.245901639
0.513706403,1.108385471,3,0.409083481,87,3,2,2,11,460.8456192,0.896656346,0.958333333,0.195804196
0.576670662,1.154899835,9,0.417865262,45,5,3,1,34,2255.202061,0.798021182,0.938650307,0.636003172
0.307139441,1.169823347,9,0.686188257,65,19,3,3,14,1753.203335,0.807476236,0.5875,0
0.495921055,1.071780032,7,0.484454944,54,28,4,1,2,1423.691041,0.625128139,0.543589744,0.092724679
0.307861174,0.89717573,3,0.507629301,35,5,3,3,33,495.8292228,0.889817286,0.927437642,0.146137787
0.432801739,1.113517811,2,0.695883717,38,30,1,4,12,178.6231884,0.580716202,0.82,0.163265306
0.608112803,1.159533396,5,0.651042363,48,26,2,1,20,785.5540942,0.646143849,0.568965517,0
0.804787923,1.026217693,6,0.562959946,93,20,3,1,10,933.7014544,0.541141588,0.952488688,0.538882804
0.837994274,1.030747643,5,0.651437998,48,15,3,5,12,880.6593787,0.633419764,0.877192982,0.154589372
0.584063918,0.983333415,2,0.599682482,12,28,3,3,43,392.8443536,0.553710345,0.846153846,0.0546875
0.69641406,1.166728709,7,0.496973665,69,7,4,1,29,2162.887454,0.804312802,0.821371611,0.017175573
0.329359175,1.071416624,5,0.673857131,73,25,3,4,37,1033.617069,0.579298848,0.967479675,0.265432099
0.258828067,1.172700953,7,0.483676832,84,49,0,0,18,637.189853,0.602754766,0.6,0.5
0.289001409,1.01120839,6,0.511218874,85,17,0,0,5,340.7829043,0.694605278,0.875,0.631578947
0.374723472,1.053982489,3,0.47208686,56,33,1,0,26,375.1386027,0.561124991,1,0.222222222
0.656359724,1.063419136,5,0.522376071,58,43,1,1,27,569.5301052,0.546674132,0.914285714,0.515151515
0.698379318,1.100050742,5,0.400534041,32,16,0,1,8,403.1219957,0.56603061,0.857142857,0.181818182
0.14466726,1.134412343,9,0.647041379,33,19,4,1,23,2584.504833,0.826769722,0.87429944,0.377777778
0.894919381,1.02062215,6,0.445271369,93,14,2,2,9,637.6775183,0.568050439,0.933333333,0.330143541
0.259378182,1.059266406,6,0.632668001,85,8,0,3,28,488.8198225,0.849988863,0.785714286,0.576923077
0.600489756,0.928447829,4,0.684099227,22,4,1,3,33,339.8741932,0.837256778,0.928571429,0.290909091
0.87269575,1.110462668,9,0.477419999,5,19,1,3,4,839.702025,0.522763983,0.868421053,0.4
0.185943577,1.000108017,4,0.580212952,58,28,3,2,37,888.1867878,0.734864982,0.796089385,0.043624161
0.768992238,0.827950563,4,0.559020938,57,33,1,3,13,283.5168257,0.390860382,0.6,0.222222222
0.100434173,0.965220031,8,0.609143786,87,4,1,1,6,591.5748974,0.963724674,0.916666667,0.507462687
0.357067649,0.850621879,4,0.422255844,70,15,1,4,13,295.5426564,0.663640797,0.979166667,0.241935484
0.709340916,1.13539655,9,0.670622356,89,30,4,0,40,2762.751243,0.491133783,0.96189132,0.131847134
0.490688453,0.905773617,3,0.688853962,1,45,4,2,33,607.5105724,0.47237801,0.948662328,0.195092025
0.647574099,1.161093175,5,0.457061786,56,43,1,1,31,584.9131457,0.546807224,0.942857143,0.691588785
0.728704238,0.974664357,3,0.692609116,76,43,3,4,8,420.9524615,0.47490965,0.897310513,0.196936543
0.572133657,0.885439131,8,0.475651576,82,46,1,4,35,948.0974546,0.450810997,0.966666667,0.524590164
0.552278002,1.003051257,5,0.459918769,57,10,3,4,15,771.4342879,0.684026666,0.96460177,0.254700855
0.366275696,0.820143705,6,0.655656519,1,24,1,4,12,357.0600673,0.578784383,0.875,0.16
0.894171667,1.142601217,2,0.586815021,63,24,4,5,16,425.3798366,0.507838328,0.9346211,0.493966211
0.537219322,1.024534248,6,0.596171381,75,2,4,2,10,1111.372278,0.87150607,0.958088235,0.466202376
0.177285117,0.841593111,4,0.513046706,58,43,1,4,10,356.6412661,0.741898133,0.941176471,0.058823529
0.810277693,1.141292638,10,0.677286115,36,27,1,1,18,1601.478279,0.547244501,0.911764706,0.436363636
0.122156034,1.006749147,7,0.659960095,81,24,3,4,44,1373.638346,0.789576164,0.966244726,0.190812721
0.139229749,1.09205963,8,0.443888389,79,27,3,2,9,1433.195038,0.742676634,0.93970894,0.284810127
0.3242295,1.131535315,9,0.542432641,33,41,0,3,3,383.1711552,0.414305242,0.555555556,0.166666667
0.811867311,0.831182017,4,0.610036778,91,33,3,5,7,436.8918829,0.467175782,0.942184154,0.39477304
0.862123004,1.004072358,5,0.492190853,94,33,2,1,39,819.8147852,0.551754217,0.885245902,0.457286432
0.815409214,0.930541599,4,0.429451888,81,24,1,5,43,558.8586773,0.52764614,0.892857143,0.431818182
0.382873897,0.890937269,9,0.469860278,15,19,0,4,24,519.8365376,0.599966629,0.9,0.526315789
0.847517523,1.132357384,3,0.579033206,48,14,4,1,27,701.3351948,0.610227015,0.920114123,0.454314721
0.856108439,0.896167706,2,0.678804964,16,45,1,0,4,123.86232,0.549129406,0.838709677,0.527272727
0.114909151,1.029444833,10,0.536877341,64,22,2,3,22,1406.59007,0.776468411,0.951388889,0.48880597
0.499299085,1.110267983,6,0.403594389,3,39,2,1,7,778.0359108,0.503562944,0.844594595,0.371859296
0.216461303,0.839861294,7,0.675088586,2,35,1,1,10,464.1553321,0.678018586,0.911111111,0.49382716
0.514047311,1.040722816,5,0.449505264,26,27,3,0,36,991.7355666,0.579073361,0.651972158,0
0.261490205,1.137826438,4,0.582936702,37,38,4,4,36,1092.612128,0.55968684,0.948353293,0.217901235
0.211295161,0.914426219,5,0.590730087,52,32,4,1,31,897.4210587,0.715476758,0.779276082,0.14151681
0.87482214,1.158145913,2,0.447428902,8,6,1,4,37,249.3523776,0.82503777,0.966666667,0
0.436716561,1.042591133,9,0.589109928,78,28,2,5,23,1372.450377,0.63517908,0.790697674,0.26618705
0.676551352,1.101633835,4,0.416269826,22,45,1,1,18,523.7616961,0.517773259,0.935483871,0.5
0.864473582,0.888066486,4,0.426300634,29,35,2,3,22,449.7756521,0.408255807,0.730769231,0
0.204464494,1.046111977,4,0.636314062,10,5,2,3,6,376.0800412,0.930593729,0.903743316,0.061111111
0.12095704,0.899154331,6,0.525267028,53,15,0,4,29,268.7618255,0.793948157,0.888888889,0.6
0.824092201,0.96095836,2,0.686802926,8,9,1,3,31,214.0481532,0.663682403,0.972222222,0.339622642
0.710127695,1.136147501,9,0.516770507,79,34,2,0,33,1492.956033,0.42031684,0.9375,0.179104478
0.377168651,0.829103267,2,0.643374633,61,41,4,1,14,335.778382,0.589122166,0.648619958,0.008116883
0.600518834,1.119317878,8,0.66442723,25,13,0,0,43,665.5965954,0.643777169,1,0.45
0.591137861,0.828779816,3,0.693800888,33,37,1,2,22,267.9674932,0.55944824,0.827586207,0
0.361786167,1.102250652,2,0.589507596,55,48,2,4,22,257.326051,0.459040322,0.994252874,0.329457364
0.489188827,0.956664439,9,0.417018229,96,8,3,5,34,1497.245077,0.829316567,0.807302231,0.040963855
0.129643934,0.886452473,9,0.619724085,8,21,1,1,11,566.7406703,0.814414292,0.803571429,0.262295082
0.590527529,0.990151314,3,0.523156315,71,10,0,3,37,198.3405944,0.725064578,0.379310345,0
0.662965924,1.089737575,6,0.505342244,41,33,2,1,3,771.2136502,0.520749399,0.746153846,0.14159292
0.307779634,0.839534116,9,0.428028338,21,26,0,1,39,273.5002918,0.725455611,1,0.384615385
0.522187576,1.033549319,7,0.584724855,26,4,2,3,1,842.2049076,0.871879021,0.842857143,0.522267206
0.412837993,1.063516773,7,0.433872431,53,47,2,3,33,1234.735316,0.46275038,0.914529915,0.448453608
0.238307999,0.837194712,9,0.690007571,33,45,1,1,18,529.7111905,0.582060857,0.810344828,0.020833333
0.838645324,1.086894267,6,0.424698405,5,30,0,3,7,277.7544815,0.465664313,0.555555556,0.166666667
0.653950007,0.903265947,7,0.565989925,9,10,1,3,35,528.5676874,0.800038309,0.764044944,0
0.733086756,1.037874516,5,0.691094622,64,20,2,1,3,599.217349,0.595747546,0.85,0.438679245
0.179238858,0.988165047,3,0.565192023,28,30,3,4,11,478.1310085,0.64025204,0.969626168,0.377811094
0.360691119,1.172763076,4,0.599011886,13,5,1,3,8,422.5818524,0.846236875,0.847457627,0.180327869
0.254874776,0.849619979,3,0.639703337,7,17,1,3,35,226.4251098,0.677170104,0.9375,0.130434783
0.356663361,1.132546966,9,0.461152572,13,48,2,4,29,1619.94171,0.445531585,0.957446809,0.210526316
0.841252863,0.855645031,5,0.405039993,45,31,1,3,23,405.7846509,0.522970753,0.714285714,0
0.172531391,1.055257176,5,0.605868706,67,30,1,0,34,522.5079194,0.765492946,0.764705882,0
0.428891664,1.104364516,10,0.623630199,99,34,3,2,7,1634.369216,0.545463374,0.917372881,0.288998358
0.637947289,0.99458176,2,0.672290698,76,18,1,5,19,180.9889668,0.584375518,0.901960784,0.369863014
0.743310535,1.110428282,8,0.628760256,34,4,0,4,6,479.1382469,0.889817026,0.764705882,0.071428571
0.766475443,1.02567978,9,0.539020564,100,22,3,2,17,1504.712737,0.534722219,0.828451883,0.066037736
0.460620362,0.824788974,5,0.6031277,67,24,4,0,8,614.3901864,0.549149129,0.939620081,0.262513312
0.824735569,0.943205553,2,0.612255577,54,37,3,5,34,372.4775168,0.480067115,0.817073171,0.066852368
0.772584404,0.96098239,5,0.582199528,38,12,4,5,20,830.1428768,0.594191762,0.948176583,0.535277516
0.308211371,1.111245669,9,0.694240597,37,41,2,5,35,1665.432523,0.570564766,0.884353741,0.252873563
0.365419266,1.149543013,9,0.5753003,64,25,4,2,35,2723.709307,0.688607255,0.705739693,0.003424658
0.587834395,0.994349779,5,0.509704395,80,34,3,3,38,805.3595015,0.537559137,0.693957115,0.00280112
0.420053952,0.956000523,10,0.633798995,9,16,4,4,17,1642.203558,0.758891973,0.670623145,0
0.368976478,1.034179448,5,0.547908331,80,12,1,1,12,466.7283522,0.769843295,0.863636364,0.269230769
0.711533448,1.092282871,2,0.647622659,98,42,4,2,8,340.8225184,0.451302953,0.930488644,0.31682668
0.773183037,1.133798988,8,0.482307603,4,10,2,4,9,1289.45343,0.617834054,0.92248062,0.413793103
0.101644789,0.858745755,7,0.405934639,56,3,1,3,3,394.2947834,0.977675499,0.833333333,0.215686275
0.169535513,1.071182709,2,0.470796467,57,31,1,5,27,216.9951393,0.713347571,0.975609756,0.310344828
0.75055005,1.059110831,8,0.63063197,86,19,1,1,27,682.4354786,0.566711016,0.93442623,0.536585366
0.683342487,1.132556976,9,0.590260285,70,33,2,2,7,1360.16293,0.389463467,0.584269663,0
0.612825298,1.047732045,4,0.434434607,16,16,3,2,17,624.3226627,0.639399365,0.870259481,0.158301158
0.290589754,0.976709476,4,0.678250235,43,31,2,4,13,458.5532075,0.619184046,0.966666667,0.236842105
0.241499139,1.105631402,6,0.560296746,49,26,1,1,30,643.499955,0.685801938,0.835820896,0.445544554
0.692916811,1.0649017,5,0.592440016,10,27,1,2,2,411.6243221,0.559827283,0.85,0.442622951
